dgv_organization_id,dgv_organization_name,geop_organization_id,geop_organization_name,geoc_organization_name,geoc_organization_uuid,geoc_organization_url
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,IRSTEA,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,IRSTEA - Gpt de Lyon - Laboratoire d'hydroécologie quantitative,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,NOWAK,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,OFB,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,ONEMA,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,ONEMA - DIR Centre Poitou-Charentes,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,ONEMA - DiR Centre Poitou-Charentes,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,ONEMA - DiR Méditerranée,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office Française de la Biodiversitée (OFB),Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office International de l'Eau,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office International de l'eau,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office Internationale de l'Eau (OIEAU),Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office de l'Eau de la Guadeloupe,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office de l'Eau de la Guyane,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office de l'Eau de la Martinique,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office de l'Eau de la Réunion,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Office de l'eau,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Onema,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,SANDRE,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,SIE,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Service Central d'Hydrométéorologie et d'Appui à la Prévision des Inondations,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,Service d'administration national des données et référentiels sur l'eau (Sandre),Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffb2a3a7292c64a78123,Système d'Information sur l'Eau,534fffb2a3a7292c64a78123,ministère de la Santé,Système d'Information sur l'Eau (SIE),276686f7c81ccbc0b21aa07ac7a4db8b,http://www.geocatalogue.fr/www/dcat/276686f7c81ccbc0b21aa07ac7a4db8b/catalog.rdf
534fffafa3a7292c64a78103,Shom,534fffafa3a7292c64a78103,Institut Géographique National (IGN),Service Hydrographique et Océanographique de la Marine (SHOM),900e2821444393020fd88a1b71efd004,http://www.geocatalogue.fr/www/dcat/900e2821444393020fd88a1b71efd004/catalog.rdf
534fffafa3a7292c64a78103,Shom,534fffafa3a7292c64a78103,SHOM,Service Hydrographique et Océanographique de la Marine (SHOM),900e2821444393020fd88a1b71efd004,http://www.geocatalogue.fr/www/dcat/900e2821444393020fd88a1b71efd004/catalog.rdf
534fffafa3a7292c64a78103,Shom,534fffafa3a7292c64a78103,Shom,Service Hydrographique et Océanographique de la Marine (SHOM),900e2821444393020fd88a1b71efd004,http://www.geocatalogue.fr/www/dcat/900e2821444393020fd88a1b71efd004/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - Foncier,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - SIG,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - SMU,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - STU,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - SVDM,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - Service Collecte des déchets,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffaaa3a7292c64a780dd,Rennes Métropole,534fffaaa3a7292c64a780dd,Rennes Métropole - Service Information Géographique,Rennes Métropole,a219446a40a21504dd65430e709ff40f,http://www.geocatalogue.fr/www/dcat/a219446a40a21504dd65430e709ff40f/catalog.rdf
534fffa7a3a7292c64a780c1,Région Alsace,534fffa7a3a7292c64a780c1,Région Alsace,,,
534fff9ca3a7292c64a7803e,Office National des Forêts,534fff9ca3a7292c64a7803e,Office National des Forêts,Office National des Forêts (ONF),3f3777603b5872555cbe5ece32f0e6b5,http://www.geocatalogue.fr/www/dcat/3f3777603b5872555cbe5ece32f0e6b5/catalog.rdf
534fff8fa3a7292c64a77f3d,Ministère de la Cohésion des territoires,534fff8fa3a7292c64a77f3d,"DGALN (Direction Générale de l'Aménagement, du Logement et de la Nature)",Ministère de la Cohésion des territoires,e058b768f3da5a378395f2e98e4287eb,http://www.geocatalogue.fr/www/dcat/e058b768f3da5a378395f2e98e4287eb/catalog.rdf
534fff8ba3a7292c64a77ed3,Mégalis Bretagne,534fff8ba3a7292c64a77ed3,Mégalis Bretagne,Mégalis Bretagne,0e87c9b38630b59b3ae530ff694a225c,http://www.geocatalogue.fr/www/dcat/0e87c9b38630b59b3ae530ff694a225c/catalog.rdf
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Acoucité,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Chambre des Métiers et de l'Artisanat,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,EFFIA,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Indigo,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,JCDecaux,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,LPA,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Lyon Parc Auto,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Lyon Parc Auto (LPA),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon (Délégation Développement urbain et cadre de vie (DUCV) / Direction des Stratégies territoriales et politiques urbaines (STPU) / Service Ressources techniques),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon (Délégation Développement urbain et cadre de vie (DUCV) / Direction stratégie des territoires et politiques urbaines / Service Territoires et planification),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,"Métropole de Lyon (Délégation Développement économique, emploi et savoirs (DEES) / Direction Innovation Numérique et Systèmes d'Information (DINSI) / Service Géomatique et Données Métropolitaines)",,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,"Métropole de Lyon (Délégation Développement économique, emploi et savoirs (DEES) / Direction Insertion et emploi)",,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon (Délégation Ressources (DR) / Direction des Assemblées et vie de l'institution (DAVI)),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon (Délégation Ressources (DR) / Direction des Finances),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon (service géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et donnéesmétropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatiqueet données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI)(Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information(DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numérique etSystèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numériqueet Systèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Innovation Numériqueet Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction InnovationNumérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Planification et politique d'agglomération (DPPA),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Planification et politique d'agglomération (DPPA) (Territoires et planification),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Stratégie Territoriale et Politiques Urbaines (STPU),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Stratégie Territoriale et Politiques Urbaines (STPU) (Ressources techniques),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction Territoire et Cohésion Métropolitaine (TCM),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction de l'Information et de la Communication (DCOM),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction de l'eau (DE),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction de la propreté (DP),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction de la voirie (DV),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction des Affaires juridiques et de la commande publique (DAJCP),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction des Finances,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Direction des assemblées et vie de l'institution (Gestion et animation des assemblées),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / DirectionInnovation Numérique et Systèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / DirectionInnovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon / Développement Solidaire et Habitat Education (DSHE),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon /Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon /Direction de l'eau (DE),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole de Lyon/ Direction Innovation Numérique et Systèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropole deLyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropolede Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Métropolede Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,OnlyLyon Tourisme & Congrès,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Q-Park France,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,RNSA (Réseau National de Surveillance Aérobiologique),,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Rhônexpress,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,SYTRAL,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Ville de Chassieu,,,
534fff7aa3a7292c64a77e0c,Métropole de Lyon,534fff7aa3a7292c64a77e0c,Ville de Lyon,,,
534fff70a3a7292c64a77dc9,Direction Départementale des Territoires du Haut-Rhin (68),534fff70a3a7292c64a77dc9,DDT Haut-Rhin,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,AURAV Agence d'Urbanisme Rhône Avignon Vaucluse,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,CA - Durance Luberon Verdon Agglomération,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,CA - Provence Alpes Agglomeration,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,CRIGE PACA,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,CRIGE-PACA,Centre Régional de l'Information Géographique de Provence-Alpes-Côte d'Azur (CRIGE-PACA),fc8c92fc4f1329f69d06896a35cdce2d,http://www.geocatalogue.fr/www/dcat/fc8c92fc4f1329f69d06896a35cdce2d/catalog.rdf
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Communauté de Communes Pays d'Apt - Luberon (CCPAL),,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Commune des Pennes-Mirabeau,Commune des Pennes-Mirabeau,06ecb2f7f215f1a8ac5e9ccb4f5c52e6,http://www.geocatalogue.fr/www/dcat/06ecb2f7f215f1a8ac5e9ccb4f5c52e6/catalog.rdf
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Département 84,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Département 84 - Direction des Archives,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Métropole Nice Cote d'Azur (NCA),Métropole Nice Cote d'Azur (NCA),38c84ac715e47b8cd7244e8b792da366,http://www.geocatalogue.fr/www/dcat/38c84ac715e47b8cd7244e8b792da366/catalog.rdf
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Parc Naturel Régional (PNR) du Verdon,,,
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,534fff6ca3a7292c64a77da6,Région PACA,Conseil Régional Provence-Alpes-Côte d'Azur (Région PACA),bb9324dc8aee126c8d6d42bff8545667,http://www.geocatalogue.fr/www/dcat/bb9324dc8aee126c8d6d42bff8545667/catalog.rdf
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,ASPA,Mairie de Brasparts,cf5f8d6b3936573c67df1457246de3aa,http://www.geocatalogue.fr/www/dcat/cf5f8d6b3936573c67df1457246de3aa/catalog.rdf
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,CConseil Départemental du Bas-Rhin (CD67),,,
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,CdC Sélestat,,,
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,Communauté d'Agglomération de Colmar,Communauté d'Agglomération de Colmar,11af90bfa09bc7d7d06715d024d832bc,http://www.geocatalogue.fr/www/dcat/11af90bfa09bc7d7d06715d024d832bc/catalog.rdf
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,Conseil Départemental du Bas-Rhin (CG67),,,
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,Conservatoire des Sites Alsaciens (CSA),,,
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),534fff6ba3a7292c64a77da1,GéoGrandEst,GéoGrandEst,def001eda2af8eaccc991eda2236be5b,http://www.geocatalogue.fr/www/dcat/def001eda2af8eaccc991eda2236be5b/catalog.rdf
534fff68a3a7292c64a77d8d,Département de Saône-et-Loire,534fff68a3a7292c64a77d8d,Département de Saône-et-Loire,,,
534fff68a3a7292c64a77d8d,Département de Saône-et-Loire,534fff68a3a7292c64a77d8d,Département de Saône-et-Loire (71),,,
