dgv_organization_id,dgv_organization_name,dgv_nb_datasets,geop_organization_id,geop_organization_name,geop_slug,dgv_slug,geoc_organization_name,geoc_organization_uuid,geoc_organization_url,geoc_slug
5ab9f514c751df2c90d61897,Géo17,0.0,5ab9f514c751df2c90d61897,Soluris,soluris,geo17,Soluris,f637deb0fd9464fa3713afaf112d9fa4,http://www.geocatalogue.fr/www/dcat/f637deb0fd9464fa3713afaf112d9fa4/catalog.rdf,soluris
59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,31.0,59196e9088ee38471c78dac6,Communauté d'Agglomération du Grand besançon,communaute agglomeration grand besançon,grand besancon metropole,Communauté d'Agglomération du Grand Besançon,f403eb8bd8a39769aaa1e2dc996b5c54,http://www.geocatalogue.fr/www/dcat/f403eb8bd8a39769aaa1e2dc996b5c54/catalog.rdf,communaute agglomeration grand besançon
5891a9ee88ee384c909b81a4,DRIEE Île-de-France,0.0,5891a9ee88ee384c909b81a4,Direction Régionale et Interdépartementale de l’Environnement et de l’Energie d’Île-de-France (DRIEE Ile-de-France),direction regionale et interdepartementale l’environnement et l’energie d’île-de-france driee ile-de-france,driee île-de-france,Direction Régionale et Interdépartementale de l’Environnement et de l’Energie d’Île-de-France (DRIEE Ile-de-France),e47a85d65cf813f3b022fca58163710d,http://www.geocatalogue.fr/www/dcat/e47a85d65cf813f3b022fca58163710d/catalog.rdf,direction regionale et interdepartementale l’environnement et l’energie d’île-de-france driee ile-de-france
5882a05d88ee3835c59b81a4,DREAL Auvergne-Rhône-Alpes,210.0,5882a05d88ee3835c59b81a4,Direction Régionale de l'Environnement de l'Aménagement et du Logement d'Auvergne-Rhône-Alpes (DREAL Auvergne-Rhône-Alpes),direction regionale environnement amenagement et logement auvergne-rhône-alpes dreal auvergne-rhône-alpes,dreal auvergne-rhône-alpes,Direction Régionale de l'Environnement de l'Aménagement et du Logement d'Auvergne-Rhône-Alpes (DREAL Auvergne-Rhône-Alpes),ca109fb89b856c23f0541e70abe4941b,http://www.geocatalogue.fr/www/dcat/ca109fb89b856c23f0541e70abe4941b/catalog.rdf,direction regionale environnement amenagement et logement auvergne-rhône-alpes dreal auvergne-rhône-alpes
58738bdc88ee385e8c0bfefe,Service Départemental d'Incendie et de Secours du Bas-Rhin,3.0,58738bdc88ee385e8c0bfefe,Service Départemental d'Incendie et de Secours du Bas-Rhin (SDIS 67),service departemental incendie et secours bas-rhin sdis 67,service departemental incendie et secours bas-rhin,Service Départemental d'Incendie et de Secours du Bas-Rhin (SDIS 67),5f7b324316104abafb64ec6b1d2026ff,http://www.geocatalogue.fr/www/dcat/5f7b324316104abafb64ec6b1d2026ff/catalog.rdf,service departemental incendie et secours bas-rhin sdis 67
580fb83a88ee38771813e4cb,GéoGuyane,73.0,580fb83a88ee38771813e4cb,ALTOA,altoa,geoguyane,ALTOA,31028f3d2abdd3efb9de366f5ef5681b,http://www.geocatalogue.fr/www/dcat/31028f3d2abdd3efb9de366f5ef5681b/catalog.rdf,altoa
57daa20388ee385c305ff491,Communauté de communes du Val d'Ille - Aubigné,15.0,57daa20388ee385c305ff491,Communauté de communes  Val d'Ille - Aubigné,communaute communes  val ille aubigne,communaute communes val ille aubigne,Communauté de Communes  Val d'Ille - Aubigné,45b71889a80b63a97078754dd8cb8e96,http://www.geocatalogue.fr/www/dcat/45b71889a80b63a97078754dd8cb8e96/catalog.rdf,communaute communes  val ille aubigne
552cc6bec751df224637dddb,DatARA - Données publiques ouvertes en Auvergne-Rhône-Alpes,150.0,552cc6bec751df224637dddb,Direction Régionale de l'Alimentation de l'Agriculture et de la Forêt d'Auvergne-Rhône-Alpes (DRAAF Auvergne-Rhône-Alpes),direction regionale alimentation agriculture et la foret auvergne-rhône-alpes draaf auvergne-rhône-alpes,datara donnees publiques ouvertes en auvergne-rhône-alpes,Direction Régionale de l'Alimentation de l'Agriculture et de la Forêt d'Auvergne-Rhône-Alpes (DRAAF Auvergne-Rhône-Alpes),f81a9d654f3b34eebe04652247ff2fc4,http://www.geocatalogue.fr/www/dcat/f81a9d654f3b34eebe04652247ff2fc4/catalog.rdf,direction regionale alimentation agriculture et la foret auvergne-rhône-alpes draaf auvergne-rhône-alpes
552cc6bec751df224637dddb,DatARA - Données publiques ouvertes en Auvergne-Rhône-Alpes,150.0,552cc6bec751df224637dddb,Établissement Public Foncier de l'Ouest Rhône-Alpes (EPORA),établissement public foncier ouest rhône-alpes epora,datara donnees publiques ouvertes en auvergne-rhône-alpes,Établissement Public Foncier de l'Ouest Rhône-Alpes (EPORA),9d801234632d75572a682afe1152c24b,http://www.geocatalogue.fr/www/dcat/9d801234632d75572a682afe1152c24b/catalog.rdf,établissement public foncier ouest rhône-alpes epora
55279335c751df7b78aec475,Mairie de Créteil,0.0,55279335c751df7b78aec475,Ville de Créteil,ville creteil,mairie creteil,Ville de Créteil,b73a2cb44b8e67da0961e5f264fdb866,http://www.geocatalogue.fr/www/dcat/b73a2cb44b8e67da0961e5f264fdb866/catalog.rdf,ville creteil
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Association Climatologique de l'Hérault,association climatologique herault,occitanie pyrenees en intelligence geomatique,Association Climatologique de l'Hérault,00aeb4060703740f3ff524472021680f,http://www.geocatalogue.fr/www/dcat/00aeb4060703740f3ff524472021680f/catalog.rdf,association climatologique herault
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Communauté de Communes du Grand Pic Saint Loup,communaute communes grand pic saint loup,occitanie pyrenees en intelligence geomatique,Communauté de Communes du Grand Pic Saint Loup,354e6e10818da08d546defefd730c099,http://www.geocatalogue.fr/www/dcat/354e6e10818da08d546defefd730c099/catalog.rdf,communaute communes grand pic saint loup
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,MONTPELLIER MEDITERRANEE METROPOLE,montpellier mediterranee metropole,occitanie pyrenees en intelligence geomatique,Montpellier Méditerranée Métropole,d384f2a467ea1ba1017428a0576e62d9,http://www.geocatalogue.fr/www/dcat/d384f2a467ea1ba1017428a0576e62d9/catalog.rdf,montpellier mediterranee metropole
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Montpellier Méditerranée Métropole,montpellier mediterranee metropole,occitanie pyrenees en intelligence geomatique,Montpellier Méditerranée Métropole,d384f2a467ea1ba1017428a0576e62d9,http://www.geocatalogue.fr/www/dcat/d384f2a467ea1ba1017428a0576e62d9/catalog.rdf,montpellier mediterranee metropole
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Ville de Montpellier,ville montpellier,occitanie pyrenees en intelligence geomatique,Ville de Montpellier,c93c68ba3930acd3315b0d9049f58679,http://www.geocatalogue.fr/www/dcat/c93c68ba3930acd3315b0d9049f58679/catalog.rdf,ville montpellier
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,UBO UMR 6308 Amure,ubo umr 6308 amure,institut français recherche exploitation la mer ifremer,UBO UMR 6308 Amure,7b8d49555dc9cf40edc72d9027b80bc4,http://www.geocatalogue.fr/www/dcat/7b8d49555dc9cf40edc72d9027b80bc4/catalog.rdf,ubo umr 6308 amure
5457bc26c751df7378225d2e,Seine-Saint-Denis - Le Département,196.0,5457bc26c751df7378225d2e,IN Seine-Saint-Denis,in seine-saint-denis,seine-saint-denis le departement,IN Seine-Saint-Denis,83d0f17c81b4c80d1f4b2e99a31f3412,http://www.geocatalogue.fr/www/dcat/83d0f17c81b4c80d1f4b2e99a31f3412/catalog.rdf,in seine-saint-denis
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,Société d'Histoire Naturelle d'Autun,societe histoire naturelle autun,ideo bfc,Société d'Histoire Naturelle d'Autun,cc518c54893eee6526766062aa59735f,http://www.geocatalogue.fr/www/dcat/cc518c54893eee6526766062aa59735f/catalog.rdf,societe histoire naturelle autun
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,Territoires numériques Bourgogne-Franche-Comté,territoires numeriques bourgogne-franche-comte,ideo bfc,Territoires Numériques Bourgogne-Franche-Comté,5e337ac8fa2602f9f7bd0abb07dfbf45,http://www.geocatalogue.fr/www/dcat/5e337ac8fa2602f9f7bd0abb07dfbf45/catalog.rdf,territoires numeriques bourgogne-franche-comte
5420b971a3a7297b491991df,Bassin Adour garonne,3.0,5420b971a3a7297b491991df,Agence de l'eau Adour Garonne (AEAG),agence eau adour garonne aeag,bassin adour garonne,Agence de l'eau Adour Garonne (AEAG),bdb31aaf37e0f29db345d2b62d7ccccb,http://www.geocatalogue.fr/www/dcat/bdb31aaf37e0f29db345d2b62d7ccccb/catalog.rdf,agence eau adour garonne aeag
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,0.0,534fff6ca3a7292c64a77da6,Commune des Pennes-Mirabeau,commune pennes-mirabeau,centre ressources en information geographique en provence-alpes-côte azur,Commune des Pennes-Mirabeau,06ecb2f7f215f1a8ac5e9ccb4f5c52e6,http://www.geocatalogue.fr/www/dcat/06ecb2f7f215f1a8ac5e9ccb4f5c52e6/catalog.rdf,commune pennes-mirabeau
534fff6ca3a7292c64a77da6,Centre de Ressources en Information Géographique en Provence-Alpes-Côte d'Azur,0.0,534fff6ca3a7292c64a77da6,Métropole Nice Cote d'Azur (NCA),metropole nice cote azur nca,centre ressources en information geographique en provence-alpes-côte azur,Métropole Nice Cote d'Azur (NCA),38c84ac715e47b8cd7244e8b792da366,http://www.geocatalogue.fr/www/dcat/38c84ac715e47b8cd7244e8b792da366/catalog.rdf,metropole nice cote azur nca
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),9.0,534fff6ba3a7292c64a77da1,Communauté d'Agglomération de Colmar,communaute agglomeration colmar,cigal cooperation l’information geographique en alsace,Communauté d'Agglomération de Colmar,11af90bfa09bc7d7d06715d024d832bc,http://www.geocatalogue.fr/www/dcat/11af90bfa09bc7d7d06715d024d832bc/catalog.rdf,communaute agglomeration colmar
534fff6ba3a7292c64a77da1,CIGAL (Coopération pour l’Information Géographique en Alsace),9.0,534fff6ba3a7292c64a77da1,GéoGrandEst,geograndest,cigal cooperation l’information geographique en alsace,GéoGrandEst,def001eda2af8eaccc991eda2236be5b,http://www.geocatalogue.fr/www/dcat/def001eda2af8eaccc991eda2236be5b/catalog.rdf,geograndest
